Destination,Hop,Delay (ms),Group
itu.edu.tr,161.9.79.253 (161.9.79.253),10.858,0
itu.edu.tr,161.9.79.253 (161.9.79.253),18.62,1
itu.edu.tr,161.9.79.253 (161.9.79.253),19.082,2
itu.edu.tr,161.9.79.253 (161.9.79.253),29.219,3
itu.edu.tr,161.9.79.253 (161.9.79.253),244.955,4
itu.edu.tr,161.9.79.253 (161.9.79.253),84.318,5
itu.edu.tr,161.9.79.253 (161.9.79.253),25.397,6
itu.edu.tr,161.9.79.253 (161.9.79.253),28.416,7
itu.edu.tr,161.9.79.253 (161.9.79.253),4.076,8
itu.edu.tr,161.9.79.253 (161.9.79.253),92.389,9
metu.edu.tr,144.122.1.18 (144.122.1.18),130.489,10
metu.edu.tr,144.122.1.18 (144.122.1.18),102.966,11
metu.edu.tr,144.122.1.18 (144.122.1.18),119.603,12
metu.edu.tr,144.122.1.18 (144.122.1.18),183.668,13
metu.edu.tr,144.122.1.18 (144.122.1.18),147.24,14
metu.edu.tr,144.122.1.18 (144.122.1.18),144.585,15
metu.edu.tr,144.122.1.18 (144.122.1.18),85.413,16
metu.edu.tr,144.122.1.18 (144.122.1.18),38.522,17
metu.edu.tr,144.122.1.18 (144.122.1.18),180.179,18
metu.edu.tr,144.122.1.18 (144.122.1.18),185.389,19
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),32.051,20
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),40.944,21
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),290.909,22
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),29.968,23
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),99.28,24
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),151.506,25
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),403.764,26
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.668,27
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),525.177,28
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),661.871,29
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),481.975,30
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),561.893,31
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),757.563,32
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),228.914,33
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),566.058,34
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1226.558,35
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),317.158,36
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),682.098,37
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),554.223,38
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),800.187,39
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),774.967,40
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),411.956,41
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1023.359,42
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1107.447,43
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),970.06,44
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),860.77,45
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),834.557,46
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),620.244,47
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1156.507,48
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),773.651,49
google.com,142.251.227.251 (142.251.227.251),792.88,50
google.com,142.251.227.251 (142.251.227.251),1175.658,51
google.com,* * 142.251.227.253 (142.251.227.253),439.355,52
google.com,* * 142.251.227.251 (142.251.227.251),297.405,53
google.com,* * 108.170.250.161 (108.170.250.161),207.99,54
google.com,* 142.251.227.251 (142.251.227.251),422.485,55
google.com,142.251.227.251 (142.251.227.251),432.309,56
google.com,142.251.227.251 (142.251.227.251),672.882,57
google.com,142.251.227.251 (142.251.227.251),623.908,58
google.com,* * 142.251.227.253 (142.251.227.253),552.641,59
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1070.584,60
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1604.492,61
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1299.59,62
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1060.939,63
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1279.212,64
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1130.469,65
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),782.437,66
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1028.817,67
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),514.249,68
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),785.624,69
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),837.572,70
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),638.019,71
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),805.563,72
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),715.206,73
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),676.266,74
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),899.57,75
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),840.773,76
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1130.401,77
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),360.468,78
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),496.661,79
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),776.24,80
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),495.226,81
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),831.382,82
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),762.411,83
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),922.882,84
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),937.619,85
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),703.189,86
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),474.115,87
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1279.033,88
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1401.719,89
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),958.82,90
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1083.948,91
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1226.714,92
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),831.22,93
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),949.224,94
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),758.373,95
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),912.857,96
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),326.53,97
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),895.753,98
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),680.622,99
itu.edu.tr,161.9.79.253 (161.9.79.253),8.259,100
itu.edu.tr,161.9.79.253 (161.9.79.253),18.907,101
itu.edu.tr,161.9.79.253 (161.9.79.253),16.807,102
itu.edu.tr,161.9.79.253 (161.9.79.253),30.05,103
itu.edu.tr,161.9.79.253 (161.9.79.253),242.993,104
itu.edu.tr,161.9.79.253 (161.9.79.253),84.252,105
itu.edu.tr,161.9.79.253 (161.9.79.253),24.162,106
itu.edu.tr,161.9.79.253 (161.9.79.253),25.6,107
itu.edu.tr,161.9.79.253 (161.9.79.253),5.22,108
itu.edu.tr,161.9.79.253 (161.9.79.253),95.791,109
metu.edu.tr,144.122.1.18 (144.122.1.18),129.959,110
metu.edu.tr,144.122.1.18 (144.122.1.18),106.473,111
metu.edu.tr,144.122.1.18 (144.122.1.18),116.551,112
metu.edu.tr,144.122.1.18 (144.122.1.18),180.329,113
metu.edu.tr,144.122.1.18 (144.122.1.18),150.718,114
metu.edu.tr,144.122.1.18 (144.122.1.18),140.706,115
metu.edu.tr,144.122.1.18 (144.122.1.18),83.805,116
metu.edu.tr,144.122.1.18 (144.122.1.18),39.01,117
metu.edu.tr,144.122.1.18 (144.122.1.18),179.219,118
metu.edu.tr,144.122.1.18 (144.122.1.18),183.808,119
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),28.813,120
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),37.222,121
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),291.599,122
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),32.244,123
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),101.852,124
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),151.422,125
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),403.378,126
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),435.862,127
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),524.054,128
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),659.92,129
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),479.491,130
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),565.107,131
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),757.399,132
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),228.241,133
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),564.742,134
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1226.509,135
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),316.771,136
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.16,137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),556.214,138
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),802.335,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),774.745,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),407.286,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1022.514,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1110.524,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),969.256,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),858.038,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),837.481,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),618.814,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1155.584,148
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),777.178,149
google.com,142.251.227.251 (142.251.227.251),791.259,150
google.com,142.251.227.251 (142.251.227.251),1171.745,151
google.com,* * 142.251.227.253 (142.251.227.253),437.633,152
google.com,* * 142.251.227.251 (142.251.227.251),298.262,153
google.com,* * 108.170.250.161 (108.170.250.161),207.851,154
google.com,* 142.251.227.251 (142.251.227.251),423.134,155
google.com,142.251.227.251 (142.251.227.251),434.303,156
google.com,142.251.227.251 (142.251.227.251),677.66,157
google.com,142.251.227.251 (142.251.227.251),625.31,158
google.com,* * 142.251.227.253 (142.251.227.253),555.302,159
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1069.517,160
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1606.235,161
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1298.264,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1059.835,163
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1276.301,164
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1131.604,165
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),779.964,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1033.862,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),511.697,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),780.467,169
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),841.277,170
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),638.208,171
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),806.435,172
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),712.376,173
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),674.813,174
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),901.902,175
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),841.222,176
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1131.163,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),356.596,178
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),494.584,179
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),777.688,180
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),496.875,181
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),834.306,182
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),764.792,183
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),926.371,184
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),937.219,185
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),700.718,186
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),473.654,187
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1277.156,188
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1399.784,189
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),955.996,190
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1086.181,191
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1226.605,192
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),832.666,193
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),947.021,194
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),758.232,195
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),917.948,196
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),324.321,197
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),894.512,198
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),683.351,199
itu.edu.tr,161.9.79.253 (161.9.79.253),9.065,200
itu.edu.tr,161.9.79.253 (161.9.79.253),20.74,201
itu.edu.tr,161.9.79.253 (161.9.79.253),19.686,202
itu.edu.tr,161.9.79.253 (161.9.79.253),29.084,203
itu.edu.tr,161.9.79.253 (161.9.79.253),244.21,204
itu.edu.tr,161.9.79.253 (161.9.79.253),85.741,205
itu.edu.tr,161.9.79.253 (161.9.79.253),26.477,206
itu.edu.tr,161.9.79.253 (161.9.79.253),26.23,207
itu.edu.tr,161.9.79.253 (161.9.79.253),7.026,208
itu.edu.tr,161.9.79.253 (161.9.79.253),92.071,209
metu.edu.tr,144.122.1.18 (144.122.1.18),129.122,210
metu.edu.tr,144.122.1.18 (144.122.1.18),102.017,211
metu.edu.tr,144.122.1.18 (144.122.1.18),118.525,212
metu.edu.tr,144.122.1.18 (144.122.1.18),179.631,213
metu.edu.tr,144.122.1.18 (144.122.1.18),147.473,214
metu.edu.tr,144.122.1.18 (144.122.1.18),141.78,215
metu.edu.tr,144.122.1.18 (144.122.1.18),82.83,216
metu.edu.tr,144.122.1.18 (144.122.1.18),43.036,217
metu.edu.tr,144.122.1.18 (144.122.1.18),176.585,218
metu.edu.tr,144.122.1.18 (144.122.1.18),182.849,219
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),30.62,220
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),41.038,221
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),292.854,222
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),31.841,223
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),100.32,224
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),157.217,225
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),406.314,226
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.237,227
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),528.483,228
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),663.809,229
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),480.361,230
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),561.852,231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),757.971,232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),231.503,233
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),563.997,234
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1224.853,235
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),315.264,236
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.245,237
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),553.103,238
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),800.777,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),776.518,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),412.625,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1021.45,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1108.462,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),969.452,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),857.377,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),835.68,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),619.109,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1154.069,248
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),771.609,249
google.com,142.251.227.251 (142.251.227.251),794.891,250
google.com,142.251.227.251 (142.251.227.251),1172.281,251
google.com,* * 142.251.227.253 (142.251.227.253),440.801,252
google.com,* * 142.251.227.251 (142.251.227.251),296.48,253
google.com,* * 108.170.250.161 (108.170.250.161),207.006,254
google.com,* 142.251.227.251 (142.251.227.251),420.422,255
google.com,142.251.227.251 (142.251.227.251),435.659,256
google.com,142.251.227.251 (142.251.227.251),676.849,257
google.com,142.251.227.251 (142.251.227.251),624.256,258
google.com,* * 142.251.227.253 (142.251.227.253),553.655,259
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1074.481,260
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1604.178,261
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1297.979,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1061.569,263
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1278.557,264
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1130.949,265
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),781.96,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1028.704,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),512.0,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),784.074,269
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),839.025,270
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),637.761,271
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),803.761,272
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),717.842,273
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),677.639,274
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),899.563,275
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),839.454,276
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1131.318,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),358.905,278
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),496.494,279
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),779.307,280
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),494.817,281
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),833.555,282
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),767.633,283
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),925.203,284
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),937.802,285
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),699.378,286
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),478.958,287
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1277.698,288
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1399.822,289
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),957.41,290
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1089.329,291
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1227.672,292
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),833.111,293
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),946.758,294
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),759.805,295
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),916.951,296
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),325.67,297
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),898.974,298
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),681.909,299
itu.edu.tr,161.9.79.253 (161.9.79.253),11.18,300
itu.edu.tr,161.9.79.253 (161.9.79.253),15.622,301
itu.edu.tr,161.9.79.253 (161.9.79.253),19.621,302
itu.edu.tr,161.9.79.253 (161.9.79.253),28.033,303
itu.edu.tr,161.9.79.253 (161.9.79.253),242.161,304
itu.edu.tr,161.9.79.253 (161.9.79.253),80.683,305
itu.edu.tr,161.9.79.253 (161.9.79.253),27.015,306
itu.edu.tr,161.9.79.253 (161.9.79.253),28.937,307
itu.edu.tr,161.9.79.253 (161.9.79.253),1.358,308
itu.edu.tr,161.9.79.253 (161.9.79.253),93.079,309
metu.edu.tr,144.122.1.18 (144.122.1.18),128.849,310
metu.edu.tr,144.122.1.18 (144.122.1.18),103.338,311
metu.edu.tr,144.122.1.18 (144.122.1.18),117.268,312
metu.edu.tr,144.122.1.18 (144.122.1.18),182.29,313
metu.edu.tr,144.122.1.18 (144.122.1.18),147.714,314
metu.edu.tr,144.122.1.18 (144.122.1.18),145.927,315
metu.edu.tr,144.122.1.18 (144.122.1.18),82.604,316
metu.edu.tr,144.122.1.18 (144.122.1.18),39.209,317
metu.edu.tr,144.122.1.18 (144.122.1.18),178.75,318
metu.edu.tr,144.122.1.18 (144.122.1.18),181.458,319
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),28.647,320
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),39.759,321
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),294.127,322
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),29.841,323
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),101.02,324
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),156.664,325
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),404.434,326
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),441.29,327
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),523.604,328
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),661.341,329
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),480.298,330
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),567.388,331
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),754.017,332
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),228.988,333
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),563.022,334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1226.889,335
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),319.943,336
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),680.775,337
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),553.669,338
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),803.901,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),776.119,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),412.607,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1020.543,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1108.757,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),969.931,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),861.321,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),834.929,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),615.977,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1157.687,348
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),771.828,349
google.com,142.251.227.251 (142.251.227.251),790.948,350
google.com,142.251.227.251 (142.251.227.251),1173.017,351
google.com,* * 142.251.227.253 (142.251.227.253),441.582,352
google.com,* * 142.251.227.251 (142.251.227.251),296.91,353
google.com,* * 108.170.250.161 (108.170.250.161),206.947,354
google.com,* 142.251.227.251 (142.251.227.251),421.06,355
